metric,value
coord_only_vs_coord_plus_nuisance,1.0
coord_only_vs_crtr_learned,1.0
coord_only_vs_idm_learned,1.0
coord_only_vs_crtr_online_joint,1.0
coord_only_vs_idm_online_joint,1.0
coord_plus_nuisance_vs_crtr_learned,0.0002899111617589156
coord_plus_nuisance_vs_idm_learned,0.1569716087353723
coord_plus_nuisance_vs_crtr_online_joint,0.08820149661713916
coord_plus_nuisance_vs_idm_online_joint,1.61975220569488e-07
crtr_learned_vs_idm_learned,1.0
crtr_learned_vs_crtr_online_joint,1.0
crtr_learned_vs_idm_online_joint,0.2716856036758837
idm_learned_vs_crtr_online_joint,0.6435718830692405
idm_learned_vs_idm_online_joint,0.00029088177877723
crtr_online_joint_vs_idm_online_joint,0.015648729135617323
